X_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
237,8237,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8237.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237e.jpg,East,CHERRY ST,EASTERN AVE,237,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237w.jpg,West,"c(-79.3583589957559, 43.6538780040335)"
238,8238,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8238.jpg,None,None,None,None,CHERRY ST,MILL ST,238,None,None,None,None,"c(-79.3573790018119, 43.6513330112489)"
239,8241,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8241.jpg,None,None,None,None,DUFFERIN ST,SASKATCHEWAN RD / BRITISH COLUMBIA RD,239,None,None,None,None,"c(-79.4249289918329, 43.6326860020577)"
240,8246,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8246.jpg,None,None,None,None,BLOOR ST W,JANE ST,240,None,None,None,None,"c(-79.4838480059627, 43.6494860044101)"
241,8247,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8247.jpg,None,None,None,None,DUNDAS ST W,BATHURST ST,241,None,None,None,None,"c(-79.4063409965091, 43.6522280018917)"
242,8248,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8248.jpg,None,None,None,None,SPADINA AVE,CLARENCE SQ,242,None,None,None,None,"c(-79.394172997367, 43.6433479983208)"
243,8249,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8249.jpg,None,None,None,None,EGLINTON AVE E,HOLLY ST,243,None,None,None,None,"c(-79.3967430005501, 43.7070739969293)"
244,8250,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8250.jpg,None,None,None,None,FINCH AVE E,DORIS AVE,244,None,None,None,None,"c(-79.4133669971215, 43.7802480021657)"
245,8251,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8251.jpg,None,None,None,None,ADELAIDE ST W,SHEPPARD ST,245,None,None,None,None,"c(-79.3816370015942, 43.6497230035718)"
246,8252,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8252.jpg,None,None,None,None,BRITISH COLUMBIA RD,YUKON PL / PRIVATE ACCESS,246,None,None,None,None,"c(-79.4272779992213, 43.6316230071217)"
247,8253,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8253.jpg,None,None,None,None,DUNDAS ST W,BATHURST ST,247,None,None,None,None,"c(-79.4060219932683, 43.6523110026444)"
248,8254,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8254.jpg,None,None,None,None,DUFFERIN ST,DUNDAS ST W,248,None,None,None,None,"c(-79.4314530031817, 43.6496510050056)"
249,8255,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8255.jpg,None,None,None,None,STRACHAN AVE,EAST LIBERTY ST / ORDNANCE ST,249,None,None,None,None,"c(-79.4108700033671, 43.6392840009529)"
250,8256,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8256.jpg,None,None,None,None,DUNDAS ST W,COLLEGE ST / ST HELEN'S AVE,250,None,None,None,None,"c(-79.4410200023925, 43.6502809998322)"
251,8257,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8257.jpg,None,None,None,None,QUEEN ST W,DOVERCOURT RD,251,None,None,None,None,"c(-79.4223690072574, 43.6434819971058)"
252,8258,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8258.jpg,None,None,None,None,QUEEN ST W,SHAW ST,252,None,None,None,None,"c(-79.4162730002572, 43.6447009991392)"
253,8259,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8259.jpg,None,None,None,None,BREMNER BLVD,NAVY WHARF CRT,253,None,None,None,None,"c(-79.3914950081819, 43.6407460081365)"
254,8260,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8260.jpg,None,None,None,None,STRACHAN AVE,WELLINGTON ST W / DOURO ST,254,None,None,None,None,"c(-79.4114689982728, 43.6407580008455)"
255,8261,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8261.jpg,None,None,None,None,DUFFERIN ST,LIBERTY ST / PRIVATE ACCESS,255,None,None,None,None,"c(-79.4266540030886, 43.6370740010363)"
256,8262,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8262.jpg,None,None,None,None,BREMNER BLVD,REES ST,256,None,None,None,None,"c(-79.3876230004413, 43.640855999794)"
257,8263,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8263.jpg,None,None,None,None,LIBERTY ST,HANNA AVE / EAST LIBERTY ST,257,None,None,None,None,"c(-79.4197019966587, 43.6385680051435)"
258,8264,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8264.jpg,None,None,None,None,FRONT ST W,BLUE JAYS WAY,258,None,None,None,None,"c(-79.3912850050518, 43.6434210078596)"
259,8501,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8501.jpg,None,None,None,None,JARVIS ST,FRONT ST E / LOWER JARVIS ST,259,None,None,None,None,"c(-79.3718910009015, 43.650458997888)"
260,8502,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8502.jpg,None,None,None,None,KING ST E,JARVIS ST,260,None,None,None,None,"c(-79.3719129962965, 43.6504630011365)"
261,8503,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8503.jpg,None,None,None,None,KING ST E,JARVIS ST,261,None,None,None,None,"c(-79.3719129962965, 43.6504630011365)"
262,8504,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8504.jpg,None,None,None,None,JARVIS ST,ADELAIDE ST E,262,None,None,None,None,"c(-79.3723650028406, 43.6515270082973)"
263,8505,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8505.jpg,None,None,None,None,JARVIS ST,RICHMOND ST E,263,None,None,None,None,"c(-79.3728309938696, 43.6527039960576)"
264,8506,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8506.jpg,None,None,None,None,JARVIS ST,RICHMOND ST E,264,None,None,None,None,"c(-79.3728309938696, 43.6527039960576)"
265,8507,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8507.jpg,None,None,None,None,JARVIS ST,QUEEN ST E,265,None,None,None,None,"c(-79.3732539942162, 43.6537290091529)"
266,8508,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8508.jpg,None,None,None,None,YONGE ST,KING ST,266,None,None,None,None,"c(-79.3779180025175, 43.6491480009993)"
267,8509,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8509.jpg,None,None,None,None,YONGE ST,CHURCH ST / DAVENPORT RD,267,None,None,None,None,"c(-79.387866001016, 43.6728730060018)"
268,8510,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8510.jpg,None,None,None,None,YONGE ST,CHURCH ST / DAVENPORT RD,268,None,None,None,None,"c(-79.387866001016, 43.6728730060018)"
269,8511,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8511.jpg,None,None,None,None,YONGE ST,ST CLAIR AVE W,269,None,None,None,None,"c(-79.3941409952207, 43.6880829989977)"
270,8512,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8512.jpg,None,None,None,None,YONGE ST,ST CLAIR AVE,270,None,None,None,None,"c(-79.3941409952207, 43.6880829989977)"
271,8513,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8513.jpg,None,None,None,None,BAY ST,FRONT ST W,271,None,None,None,None,"c(-79.3791339961718, 43.6459870056761)"
272,8514,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8514.jpg,None,None,None,None,WELLINGTON ST W,BAY ST,272,None,None,None,None,"c(-79.3797289895067, 43.6473340035633)"
273,8515,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8515.jpg,None,None,None,None,BAY ST,KING ST W,273,None,None,None,None,"c(-79.3802779942645, 43.6486500031974)"
274,8516,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8516.jpg,None,None,None,None,BAY ST,ADELAIDE ST W,274,None,None,None,None,"c(-79.3808100001703, 43.6498919999844)"
275,8517,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8517.jpg,None,None,None,None,BAY ST,RICHMOND ST W,275,None,None,None,None,"c(-79.3813329942265, 43.6511700081118)"
276,8518,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8518.jpg,None,None,None,None,BAY ST,QUEEN ST W,276,None,None,None,None,"c(-79.3817179932067, 43.6518930091797)"
277,8519,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8519.jpg,None,None,None,None,BAY ST,BLOOR ST W,277,None,None,None,None,"c(-79.3895069992257, 43.6696690062141)"
278,8520,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8520.jpg,None,None,None,None,UNIVERSITY AVE,KING ST W,278,None,None,None,None,"c(-79.3848060051813, 43.6476620032649)"
279,8521,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8521.jpg,None,None,None,None,UNIVERSITY AVE,KING ST W,279,None,None,None,None,"c(-79.3848060051813, 43.6476620032649)"
280,8522,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8522.jpg,None,None,None,None,UNIVERSITY AVE,QUEEN ST W,280,None,None,None,None,"c(-79.3866280046579, 43.6508519992253)"
281,8523,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8523.jpg,None,None,None,None,UNIVERSITY AVE,QUEEN ST W,281,None,None,None,None,"c(-79.3866280046579, 43.6508519992253)"
282,8524,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8524.jpg,None,None,None,None,UNIVERSITY AVE,COLLEGE ST,282,None,None,None,None,"c(-79.3904940096713, 43.6598580027362)"
283,8525,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8525.jpg,None,None,None,None,UNIVERSITY AVE,COLLEGE ST,283,None,None,None,None,"c(-79.3904940096713, 43.6598580027362)"
284,8526,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8526.jpg,None,None,None,None,AVENUE RD,BLOOR ST W,284,None,None,None,None,"c(-79.3941410046844, 43.6687200065211)"
285,8527,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8527.jpg,None,None,None,None,AVENUE RD,EGLINTON AVE W,285,None,None,None,None,"c(-79.4085159940506, 43.7045980000603)"
286,8528,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8528.jpg,None,None,None,None,BATHURST ST,EGLINTON AVE W,286,None,None,None,None,"c(-79.4255610025978, 43.7009920012768)"
287,8529,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8529.jpg,None,None,None,None,EGLINTON AVE W,MARLEE AVE,287,None,None,None,None,"c(-79.4393900090928, 43.6980400084372)"
288,8530,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8530.jpg,None,None,None,None,EGLINTON AVE W,MARLEE AVE,288,None,None,None,None,"c(-79.4393900090928, 43.6980400084372)"
289,8531,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8531.jpg,None,None,None,None,EGLINTON AVE W,OAKWOOD AVE,289,None,None,None,None,"c(-79.442792994847, 43.6973020004568)"
290,8532,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8532.jpg,None,None,None,None,DUFFERIN ST,EGLINTON AVE W,290,None,None,None,None,"c(-79.4502780013068, 43.6956910033226)"
291,8533,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8533.jpg,None,None,None,None,DUFFERIN ST,EGLINTON AVE W,291,None,None,None,None,"c(-79.4502780013068, 43.6956910033226)"
292,8534,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8534.jpg,None,None,None,None,AVENUE RD,DUPONT ST,292,None,None,None,None,"c(-79.3976260081954, 43.6772019967048)"
293,8535,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8535.jpg,None,None,None,None,KINGSTON RD,MORNINGSIDE AVE,293,None,None,None,None,"c(-79.1868649962557, 43.770612002503)"
294,8536,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8536.jpg,None,None,None,None,KINGSTON RD,MORNINGSIDE AVE,294,None,None,None,None,"c(-79.1868649962557, 43.770612002503)"
295,8537,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8537.jpg,None,None,None,None,KINGSTON RD,EGLINTON AVE E,295,None,None,None,None,"c(-79.2116630067407, 43.7437219995316)"
296,8538,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8538.jpg,None,None,None,None,KINGSTON RD,MIDLAND AVE,296,None,None,None,None,"c(-79.2481869894359, 43.7111210080769)"
297,8539,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8539.jpg,None,None,None,None,KINGSTON RD,MIDLAND AVE,297,None,None,None,None,"c(-79.2481869894359, 43.7111210080769)"
298,8540,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8540.jpg,None,None,None,None,QUEEN ST E,RIVER ST,298,None,None,None,None,"c(-79.3565300076376, 43.6573749986555)"
299,8541,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8541.jpg,None,None,None,None,GERRARD ST E,RIVER ST,299,None,None,None,None,"c(-79.3592440003856, 43.6637070105246)"
300,8542,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8542.jpg,None,None,None,None,BAYVIEW AVE,RIVER ST,300,None,None,None,None,"c(-79.3573550074141, 43.6658690044804)"
301,8543,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8543.jpg,None,None,None,None,DUNDAS ST W,BATHURST ST,301,None,None,None,None,"c(-79.4060219932683, 43.6523110026444)"
302,8544,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8544.jpg,None,None,None,None,KING ST W,BATHURST ST,302,None,None,None,None,"c(-79.402705002212, 43.643926004216)"
303,8545,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8545.jpg,None,None,None,None,KING ST W,BATHURST ST,303,None,None,None,None,"c(-79.402705002212, 43.643926004216)"
304,8546,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8546.jpg,None,None,None,None,LAKE SHORE BLVD W,SPADINA AVE / LOWER SPADINA AVE,304,None,None,None,None,"c(-79.3922420023514, 43.6384930038117)"
305,8547,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8547.jpg,None,None,None,None,LAKE SHORE BLVD W,SPADINA AVE / LOWER SPADINA AVE,305,None,None,None,None,"c(-79.3922420023514, 43.6384930038117)"
306,8548,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8548.jpg,None,None,None,None,LAKE SHORE BLVD W,BATHURST ST / FLEET ST,306,None,None,None,None,"c(-79.3996490015435, 43.6364840035827)"
307,8549,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8549.jpg,None,None,None,None,LAKE SHORE BLVD W,BATHURST ST / FLEET ST,307,None,None,None,None,"c(-79.3996490015435, 43.6364840035827)"
308,8550,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8550.jpg,None,None,None,None,KING ST E,SHERBOURNE ST,308,None,None,None,None,"c(-79.3682609987855, 43.6512770023995)"
309,8551,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8551.jpg,None,None,None,None,BLOOR ST E,SHERBOURNE ST / SHERBOURNE ST N,309,None,None,None,None,"c(-79.3768539897906, 43.6723580041875)"
310,8552,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8552.jpg,None,None,None,None,SPADINA AVE,FRONT ST W,310,None,None,None,None,"c(-79.3939279906371, 43.6427380002942)"
311,8553,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8553.jpg,None,None,None,None,SPADINA AVE,FRONT ST W,311,None,None,None,None,"c(-79.3939279906371, 43.6427380002942)"
312,8554,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8554.jpg,None,None,None,None,SPADINA AVE,KING ST W,312,None,None,None,None,"c(-79.3950459963437, 43.6454700030013)"
313,8555,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8555.jpg,None,None,None,None,SPADINA AVE,KING ST W,313,None,None,None,None,"c(-79.3950459963437, 43.6454700030013)"
314,8556,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8556.jpg,None,None,None,None,SPADINA AVE,ADELAIDE ST W,314,None,None,None,None,"c(-79.3955699992994, 43.6467399997327)"
315,8557,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8557.jpg,None,None,None,None,SPADINA AVE,ADELAIDE ST W,315,None,None,None,None,"c(-79.3955699992994, 43.6467399997327)"
316,8558,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8558.jpg,None,None,None,None,SPADINA AVE,RICHMOND ST W,316,None,None,None,None,"c(-79.3959690008486, 43.6478070073412)"
317,8559,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8559.jpg,None,None,None,None,SPADINA AVE,RICHMOND ST W,317,None,None,None,None,"c(-79.3959690008486, 43.6478070073412)"
318,8560,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8560.jpg,None,None,None,None,SPADINA AVE,QUEEN ST W,318,None,None,None,None,"c(-79.3963809967959, 43.6487650096297)"
319,8561,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8561.jpg,None,None,None,None,SPADINA AVE,QUEEN ST W,319,None,None,None,None,"c(-79.3963809967959, 43.6487650096297)"
320,8562,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8562.jpg,None,None,None,None,DUNDAS ST E,RIVER ST,320,None,None,None,None,"c(-79.3581619936977, 43.6611979985476)"
