sign_id,X_id,ward_no,longitude,latitude,speed_limit,volume,speed_bin,no_camera_in_radius,prob_high_speed
978,318,11,-79.594241448713,43.76483520609327,30,11,"[95,100)",TRUE,0.2465580616146326
719,298,13,-79.58375163841993,43.630856790952386,40,96,"[10,15)",FALSE,0.21606338378041984
23,110,24,-79.38071517681237,43.79113640342839,50,23,"[55,60)",TRUE,0.13554216166958213
416,165,10,-79.05687341087032,43.7826855293475,60,82,"[45,50)",FALSE,0.14983852771110834
2611,386,17,-79.2024831910152,43.64016127623618,30,9,"[10,15)",FALSE,0.18366153482347725
23,423,3,-79.23634978051996,43.74464677111246,30,51,"[40,45)",TRUE,0.1690231145825237
1961,248,15,-79.18515854084399,43.6210772335995,60,54,"[65,70)",FALSE,0.27325429841876026
2611,317,25,-79.46838174735895,43.61872273972258,40,67,"[60,65)",FALSE,0.10599813573062421
2132,84,18,-79.49096240414075,43.76646118117496,60,11,"[55,60)",FALSE,0.2735045649576932
416,361,16,-79.019959120079875,43.658410334773365,50,51,"[45,50)",TRUE,0.12078052596189082
2622,84,1,-79.0693620824837,43.6282989514526,40,19,"[5,10)",FALSE,0.23757148133590816
416,338,7,-79.58895434417065,43.61550604784861,50,5,"[85,90)",FALSE,0.16900317068211734
416,362,12,-79.00772175733,43.67796775847673,40,33,"[85,90)",FALSE,0.23205783595331012
488,17,23,-79.20906854870263,43.79795111501589,50,21,"[40,45)",FALSE,0.20431941663846373
66,338,2,-79.33661914417753,43.62456407980062,60,15,"[35,40)",FALSE,0.19843852175399662
719,338,18,-79.18172566402937,43.78799863285385,40,42,"[80,85)",FALSE,0.2735045649576932
302,181,15,-79.11599899294087,43.6390029692091,60,100,"[95,100)",FALSE,0.27325429841876026
2622,186,2,-79.22546567011159,43.746388651058076,60,39,"[85,90)",FALSE,0.19843852175399662
2132,361,19,-79.47538354059216,43.653890647273514,60,79,"[75,80)",TRUE,0.1704713825136423
2194,181,17,-79.5143029633211,43.76131220674142,60,25,"[80,85)",FALSE,0.18366153482347725
2194,88,15,-79.37432010349585,43.66842322289013,40,80,"[85,90)",FALSE,0.27325429841876026
719,336,11,-79.28473079954274,43.77202277821488,50,13,"[5,10)",TRUE,0.2465580616146326
2132,186,15,-79.033712597657,43.7354261837434,40,14,"[90,95)",FALSE,0.27325429841876026
2194,84,25,-79.30305584395538,43.666857968037945,60,27,"[100,)",FALSE,0.10599813573062421
66,362,22,-79.57230812557974,43.755492431716995,60,89,"[100,)",TRUE,0.2284611279144883
2622,63,10,-79.06753027107334,43.741484234621744,40,83,"[40,45)",FALSE,0.14983852771110834
488,361,18,-79.06429052215535,43.6365906719584,40,34,"[85,90)",FALSE,0.2735045649576932
1961,387,15,-79.52216869969853,43.69203535732813,30,28,"[85,90)",FALSE,0.27325429841876026
488,317,23,-79.24869763548486,43.64651007228531,40,30,"[20,25)",FALSE,0.20431941663846373
302,316,5,-79.12237467113883,43.798528947914015,60,78,"[85,90)",FALSE,0.2390534340403974
2132,376,16,-79.22623524842784,43.660995323816316,60,77,"[85,90)",FALSE,0.12078052596189082
2132,392,3,-79.03764161303407,43.733602778008205,50,57,"[55,60)",FALSE,0.1690231145825237
719,298,5,-79.1338615681394,43.63017960633152,30,16,"[5,10)",TRUE,0.2390534340403974
2132,234,10,-79.05786801454379,43.687237522145736,60,68,"[85,90)",FALSE,0.14983852771110834
978,250,13,-79.45903833074263,43.73622545539401,60,72,"[50,55)",FALSE,0.21606338378041984
144,117,8,-79.58548929960234,43.62448308495805,40,70,"[15,20)",FALSE,0.13440989600494505
23,51,9,-79.04405282735824,43.771531510166824,60,98,"[80,85)",FALSE,0.2898721339181065
2132,181,3,-79.00846232348121,43.6749159283936,40,50,"[60,65)",FALSE,0.1690231145825237
1961,250,13,-79.03712725208607,43.74359597116709,50,32,"[10,15)",TRUE,0.21606338378041984
719,234,4,-79.2017315958161,43.79413910661824,40,41,"[25,30)",FALSE,0.29900998231023546
2611,21,8,-79.06519855954684,43.76731176539324,30,65,"[50,55)",FALSE,0.13440989600494505
2622,12,24,-79.61185473604128,43.76149118361063,50,30,"[100,)",TRUE,0.13554216166958213
719,336,20,-79.30880629124586,43.74547193883918,60,1,"[20,25)",TRUE,0.17796507151797414
144,423,21,-79.36463908989681,43.76378520638682,60,5,"[95,100)",FALSE,0.17609285484068096
2194,176,22,-79.15698473948287,43.73502177153714,40,4,"[20,25)",FALSE,0.2284611279144883
2132,17,3,-79.4878416015883,43.74481537598185,40,21,"[65,70)",FALSE,0.1690231145825237
23,17,12,-79.21539267038462,43.73003854006529,50,58,"[75,80)",FALSE,0.23205783595331012
2611,376,11,-79.38520092029357,43.71336645404808,50,89,"[60,65)",FALSE,0.2465580616146326
302,84,22,-79.16678434879286,43.63227001405321,40,88,"[85,90)",TRUE,0.2284611279144883
2194,376,13,-79.32683898961405,43.615058748424055,50,91,"[20,25)",TRUE,0.21606338378041984
719,375,7,-79.3667748275795,43.63756974269636,60,55,"[95,100)",FALSE,0.16900317068211734
1961,63,19,-79.17994023784995,43.63148165978492,30,60,"[85,90)",FALSE,0.1704713825136423
302,234,5,-79.40061527750223,43.664114742493254,30,82,"[85,90)",FALSE,0.2390534340403974
950,318,11,-79.62909882963868,43.61793852942065,60,30,"[15,20)",TRUE,0.2465580616146326
302,318,4,-79.27201047842391,43.65082157989964,40,92,"[85,90)",FALSE,0.29900998231023546
2132,146,3,-79.23596509835916,43.61529907910153,60,29,"[85,90)",FALSE,0.1690231145825237
164,319,1,-79.03958165881923,43.756754827918485,30,39,"[80,85)",TRUE,0.23757148133590816
2622,240,12,-79.44565447216155,43.76190802883357,50,33,"[20,25)",FALSE,0.23205783595331012
164,376,8,-79.22270282006357,43.78469480667263,30,25,"[60,65)",FALSE,0.13440989600494505
23,423,6,-79.2840968768811,43.69067608532496,60,41,"[85,90)",FALSE,0.10214000712148846
2611,110,7,-79.36103642240633,43.78700159383006,60,57,"[50,55)",FALSE,0.16900317068211734
416,117,20,-79.24340731360716,43.70319701409898,30,98,"[5,10)",TRUE,0.17796507151797414
978,207,16,-79.36918996009045,43.724701697984706,50,97,"[80,85)",FALSE,0.12078052596189082
667,336,18,-79.114301647502,43.77716415608302,40,67,"[85,90)",FALSE,0.2735045649576932
667,146,2,-79.59756090443116,43.63451745971106,30,45,"[70,75)",TRUE,0.19843852175399662
2622,319,21,-79.47433474966093,43.64314639684744,40,96,"[75,80)",FALSE,0.17609285484068096
2611,338,20,-79.56689482594375,43.789484651526436,60,67,"[30,35)",TRUE,0.17796507151797414
950,21,1,-79.07904712444869,43.71004268932156,60,68,"[85,90)",FALSE,0.23757148133590816
2132,234,10,-79.16148426957662,43.77201289138756,30,71,"[25,30)",FALSE,0.14983852771110834
950,250,14,-79.164119445486,43.662892133090644,50,19,"[85,90)",FALSE,0.2189563052263111
950,361,9,-79.47584878840716,43.63429773063399,40,41,"[85,90)",FALSE,0.2898721339181065
144,186,17,-79.21427863863065,43.62524427566677,50,16,"[15,20)",FALSE,0.18366153482347725
2611,316,3,-79.02489910412115,43.67692478131503,40,36,"[65,70)",FALSE,0.1690231145825237
719,317,18,-79.0408707023249,43.61598709709943,30,18,"[60,65)",TRUE,0.2735045649576932
2611,248,23,-79.45472646729323,43.72260483680293,60,75,"[60,65)",FALSE,0.20431941663846373
164,375,2,-79.52843565499643,43.71703737271018,40,85,"[60,65)",FALSE,0.19843852175399662
416,298,20,-79.44339908075054,43.604327869322155,60,86,"[85,90)",FALSE,0.17796507151797414
2132,387,8,-79.59087491841056,43.7592084552627,50,67,"[40,45)",FALSE,0.13440989600494505
1961,17,19,-79.32965235844021,43.66337082227692,30,86,"[20,25)",FALSE,0.1704713825136423
23,409,10,-79.42561871309299,43.74293844182976,60,19,"[30,35)",FALSE,0.14983852771110834
978,392,25,-79.42553768358194,43.67527786153369,50,86,"[5,10)",TRUE,0.10599813573062421
2622,319,18,-79.44807594188023,43.6634312724229,60,87,"[85,90)",FALSE,0.2735045649576932
667,21,15,-79.25831995568005,43.716585016995666,40,79,"[50,55)",TRUE,0.27325429841876026
2194,240,8,-79.50918126135366,43.60078198979609,40,42,"[55,60)",TRUE,0.13440989600494505
2132,110,5,-79.33893791175215,43.67747374190949,40,76,"[100,)",FALSE,0.2390534340403974
302,376,19,-79.26230293251574,43.69946678616107,50,66,"[65,70)",FALSE,0.1704713825136423
164,51,5,-79.48576441626065,43.61026366883889,40,15,"[55,60)",TRUE,0.2390534340403974
1961,116,20,-79.37341200420633,43.61475170380436,60,43,"[15,20)",TRUE,0.17796507151797414
2132,176,24,-79.59814405133949,43.75327115966938,50,97,"[90,95)",FALSE,0.13554216166958213
2132,250,13,-79.31561302503106,43.76556834066287,60,22,"[80,85)",FALSE,0.21606338378041984
1961,387,13,-79.34187879475067,43.73394332109019,40,7,"[85,90)",TRUE,0.21606338378041984
659,243,14,-79.55965487952345,43.71624607313424,50,42,"[65,70)",FALSE,0.2189563052263111
2194,319,2,-79.06258202947211,43.64552974132821,30,45,"[95,100)",TRUE,0.19843852175399662
2132,207,4,-79.25322280180409,43.72115424168296,40,23,"[85,90)",FALSE,0.29900998231023546
416,359,9,-79.63954823293025,43.755544690694656,60,23,"[85,90)",FALSE,0.2898721339181065
2194,316,18,-79.03379839013796,43.77212673826143,30,25,"[80,85)",FALSE,0.2735045649576932
719,117,9,-79.37194223556435,43.74108970710076,60,11,"[100,)",TRUE,0.2898721339181065
488,423,19,-79.50439593323972,43.72915042131208,40,76,"[100,)",FALSE,0.1704713825136423
978,375,19,-79.49852102990263,43.659194610500705,60,85,"[35,40)",FALSE,0.1704713825136423
2622,51,19,-79.2721463346039,43.64193981210701,40,70,"[85,90)",TRUE,0.1704713825136423
659,336,16,-79.03678776668384,43.66242846390232,30,53,"[75,80)",TRUE,0.12078052596189082
164,234,5,-79.57988891007845,43.68590691415593,50,50,"[85,90)",FALSE,0.2390534340403974
66,338,13,-79.46373248745222,43.60099561507814,60,96,"[100,)",TRUE,0.21606338378041984
144,162,5,-79.31543045960134,43.754775998042895,50,28,"[85,90)",TRUE,0.2390534340403974
667,21,10,-79.33321070134407,43.683545778831466,60,85,"[95,100)",FALSE,0.14983852771110834
164,11,11,-79.14837296662154,43.78582013724372,40,1,"[10,15)",FALSE,0.2465580616146326
719,386,5,-79.35404761867831,43.70391672840342,40,30,"[50,55)",FALSE,0.2390534340403974
2611,336,22,-79.32646909593605,43.76035510050133,50,7,"[85,90)",TRUE,0.2284611279144883
667,243,24,-79.34189936472103,43.65316659733653,40,26,"[10,15)",FALSE,0.13554216166958213
66,237,16,-79.36154763245723,43.66967579163611,40,67,"[15,20)",TRUE,0.12078052596189082
416,386,12,-79.22282140533207,43.69290179181844,30,35,"[15,20)",TRUE,0.23205783595331012
488,336,9,-79.01654831134947,43.765655803354456,60,93,"[85,90)",TRUE,0.2898721339181065
719,165,2,-79.45679811660666,43.67697644387372,40,56,"[50,55)",FALSE,0.19843852175399662
719,240,10,-79.25043466527714,43.69145068516955,60,70,"[85,90)",FALSE,0.14983852771110834
667,361,24,-79.43328362457687,43.60137025308796,30,67,"[65,70)",FALSE,0.13554216166958213
667,11,16,-79.12412976138293,43.74491773927584,60,34,"[60,65)",FALSE,0.12078052596189082
23,11,4,-79.26439451420447,43.71641272939741,50,88,"[45,50)",FALSE,0.29900998231023546
2194,375,21,-79.3345295733423,43.745589022152124,30,68,"[60,65)",FALSE,0.17609285484068096
2194,116,2,-79.40612825157586,43.64238554183394,40,15,"[55,60)",FALSE,0.19843852175399662
164,392,11,-79.41156991851749,43.67682226970792,30,93,"[85,90)",FALSE,0.2465580616146326
950,362,4,-79.03740319742356,43.60455999430269,60,25,"[60,65)",FALSE,0.29900998231023546
2611,237,11,-79.29474740941077,43.76401732619852,30,95,"[40,45)",TRUE,0.2465580616146326
2611,51,4,-79.28469028191175,43.63915266403929,40,93,"[70,75)",FALSE,0.29900998231023546
164,237,15,-79.53408221091377,43.65549046336673,60,5,"[10,15)",FALSE,0.27325429841876026
1961,84,21,-79.36857382622547,43.72202928140759,60,34,"[20,25)",TRUE,0.17609285484068096
978,17,10,-79.00098626317921,43.709709632908925,40,47,"[85,90)",FALSE,0.14983852771110834
416,376,11,-79.50387514700415,43.76703086360357,30,94,"[60,65)",TRUE,0.2465580616146326
719,234,25,-79.61484021861106,43.72235189024359,60,79,"[10,15)",TRUE,0.10599813573062421
2622,423,1,-79.41149777977262,43.748107936885205,60,32,"[85,90)",TRUE,0.23757148133590816
978,243,10,-79.34886299729115,43.790165970893575,50,20,"[40,45)",FALSE,0.14983852771110834
2622,362,7,-79.00084965938004,43.67396613014862,60,46,"[90,95)",TRUE,0.16900317068211734
659,176,15,-79.09226038798224,43.69506956762634,40,58,"[75,80)",FALSE,0.27325429841876026
667,387,12,-79.35495920060202,43.7721689786762,40,8,"[90,95)",TRUE,0.23205783595331012
2194,162,11,-79.26999911990715,43.637712630350144,60,49,"[70,75)",FALSE,0.2465580616146326
659,116,25,-79.00637100769673,43.75683565814979,40,12,"[85,90)",TRUE,0.10599813573062421
978,21,18,-79.48970536494163,43.65601141140796,60,55,"[45,50)",FALSE,0.2735045649576932
488,317,7,-79.01721865502186,43.64525911384262,50,51,"[45,50)",FALSE,0.16900317068211734
719,298,9,-79.09595168179366,43.71311926632188,50,42,"[90,95)",FALSE,0.2898721339181065
659,234,21,-79.46909646510612,43.714124257257204,30,65,"[30,35)",TRUE,0.17609285484068096
66,361,23,-79.21894304963062,43.64368105567992,60,93,"[95,100)",TRUE,0.20431941663846373
978,176,11,-79.22214155796682,43.70985302240587,60,32,"[85,90)",FALSE,0.2465580616146326
978,393,18,-79.13751343729673,43.66254594670609,30,71,"[85,90)",TRUE,0.2735045649576932
2622,298,25,-79.61576899259818,43.72756216907874,60,93,"[15,20)",FALSE,0.10599813573062421
488,117,5,-79.42248281044886,43.726353358477354,60,1,"[5,10)",FALSE,0.2390534340403974
659,88,19,-79.4651456726715,43.626700192829595,30,38,"[70,75)",FALSE,0.1704713825136423
2194,117,24,-79.37708351758775,43.7278157943394,40,98,"[35,40)",TRUE,0.13554216166958213
2622,375,8,-79.00493884369499,43.70781132671982,30,85,"[80,85)",FALSE,0.13440989600494505
2611,393,12,-79.19587563403184,43.68609946868382,50,55,"[100,)",FALSE,0.23205783595331012
302,110,18,-79.28527783614118,43.62401753859594,60,44,"[70,75)",FALSE,0.2735045649576932
2132,17,8,-79.22557264760836,43.66626856070943,30,28,"[65,70)",FALSE,0.13440989600494505
667,359,15,-79.5421601972892,43.769787607621396,50,56,"[85,90)",FALSE,0.27325429841876026
1961,165,18,-79.27975335508818,43.68306304477155,50,35,"[5,10)",FALSE,0.2735045649576932
488,186,14,-79.00863624422345,43.64319823184051,30,19,"[50,55)",TRUE,0.2189563052263111
23,318,15,-79.26277013140498,43.66547405617312,50,21,"[10,15)",FALSE,0.27325429841876026
23,317,11,-79.46183888319648,43.60947014694102,40,58,"[65,70)",TRUE,0.2465580616146326
2622,298,19,-79.55162546660286,43.71330292336643,30,88,"[95,100)",FALSE,0.1704713825136423
23,207,2,-79.52037018095143,43.60299890013412,60,54,"[25,30)",FALSE,0.19843852175399662
416,338,24,-79.3283716566395,43.7600725622382,30,69,"[5,10)",TRUE,0.13554216166958213
144,423,4,-79.39923625348602,43.66176955988631,40,26,"[85,90)",TRUE,0.29900998231023546
488,63,20,-79.28899796747137,43.634720387589184,30,1,"[85,90)",FALSE,0.17796507151797414
488,403,24,-79.16701723126462,43.797549216495824,30,55,"[85,90)",TRUE,0.13554216166958213
144,317,7,-79.00174949868816,43.78417123309336,40,5,"[30,35)",FALSE,0.16900317068211734
2194,12,17,-79.08554582883372,43.768189726490526,50,44,"[30,35)",TRUE,0.18366153482347725
302,63,7,-79.5714015870588,43.64951285617426,50,81,"[75,80)",FALSE,0.16900317068211734
978,248,16,-79.016488645738,43.73681005449034,40,76,"[85,90)",TRUE,0.12078052596189082
1961,181,17,-79.43445583442227,43.749043816002086,50,88,"[45,50)",TRUE,0.18366153482347725
719,318,9,-79.09397599636577,43.640083680162206,40,69,"[85,90)",TRUE,0.2898721339181065
416,110,17,-79.24755210474832,43.63308159047738,30,28,"[40,45)",FALSE,0.18366153482347725
2194,403,7,-79.64667004083749,43.65181602491066,40,65,"[85,90)",FALSE,0.16900317068211734
2622,181,4,-79.11082035795553,43.79838716490194,50,84,"[55,60)",FALSE,0.29900998231023546
659,316,6,-79.33262768761487,43.7443143597804,30,87,"[65,70)",TRUE,0.10214000712148846
659,359,17,-79.54519868984353,43.67547753639519,40,65,"[50,55)",FALSE,0.18366153482347725
302,423,10,-79.33520051738014,43.79182180380448,40,1,"[15,20)",FALSE,0.14983852771110834
719,63,12,-79.52476560915821,43.635558057250456,50,11,"[25,30)",FALSE,0.23205783595331012
164,376,16,-79.60853317669826,43.65616334825754,50,73,"[20,25)",FALSE,0.12078052596189082
302,316,4,-79.31066286292626,43.65326136983931,30,39,"[85,90)",TRUE,0.29900998231023546
302,362,1,-79.42791817393154,43.79092122064903,50,22,"[25,30)",TRUE,0.23757148133590816
144,186,2,-79.50398227220867,43.67607683315873,50,58,"[100,)",FALSE,0.19843852175399662
1961,116,11,-79.29970898950705,43.68165693897754,40,69,"[60,65)",TRUE,0.2465580616146326
144,176,5,-79.3105882185977,43.66465081265196,60,72,"[85,90)",FALSE,0.2390534340403974
667,250,11,-79.21686997893266,43.76286687101237,30,7,"[70,75)",FALSE,0.2465580616146326
1961,234,15,-79.2249050129205,43.72336672167294,60,95,"[85,90)",TRUE,0.27325429841876026
659,250,14,-79.54520339802839,43.72746547092684,30,73,"[85,90)",FALSE,0.2189563052263111
2611,359,13,-79.11275519507471,43.75784479044378,40,44,"[55,60)",TRUE,0.21606338378041984
1961,393,24,-79.5797173694591,43.630520107084884,40,79,"[40,45)",FALSE,0.13554216166958213
488,181,20,-79.05156344507122,43.76201506964862,60,40,"[65,70)",FALSE,0.17796507151797414
164,403,19,-79.25363936598879,43.7157146949321,50,11,"[55,60)",FALSE,0.1704713825136423
2611,250,10,-79.59369332367788,43.73364499160088,50,54,"[85,90)",FALSE,0.14983852771110834
66,117,10,-79.05138277471997,43.66284586009569,60,33,"[50,55)",TRUE,0.14983852771110834
950,403,6,-79.24377544765593,43.77657975484617,50,62,"[85,90)",TRUE,0.10214000712148846
416,88,3,-79.24027730686358,43.79227807908319,40,82,"[45,50)",TRUE,0.1690231145825237
667,250,21,-79.3466631321935,43.74466989412904,40,14,"[45,50)",TRUE,0.17609285484068096
2132,316,19,-79.22840619564522,43.62748260120861,30,39,"[55,60)",FALSE,0.1704713825136423
659,11,17,-79.39567432806362,43.77627970655448,50,8,"[95,100)",FALSE,0.18366153482347725
66,110,17,-79.63878430216573,43.72747171772644,30,29,"[100,)",TRUE,0.18366153482347725
416,338,10,-79.41283322409727,43.75693292524665,30,40,"[80,85)",TRUE,0.14983852771110834
659,234,22,-79.38323986686301,43.619247395778075,60,15,"[50,55)",FALSE,0.2284611279144883
2622,237,14,-79.55236966491212,43.79017422776669,50,58,"[70,75)",FALSE,0.2189563052263111
719,387,1,-79.30361710166326,43.79355559949763,50,6,"[90,95)",FALSE,0.23757148133590816
978,146,6,-79.36471741511487,43.66067438847385,40,89,"[20,25)",FALSE,0.10214000712148846
488,234,8,-79.54962685393403,43.72413439773954,40,55,"[5,10)",TRUE,0.13440989600494505
2194,338,3,-79.25137369617588,43.64329893132672,60,74,"[80,85)",TRUE,0.1690231145825237
1961,316,13,-79.47569808744593,43.72831649156287,40,14,"[85,90)",FALSE,0.21606338378041984
2622,361,1,-79.28853850628948,43.76004973486997,50,93,"[75,80)",FALSE,0.23757148133590816
978,237,7,-79.63332224565093,43.79713737186975,60,43,"[20,25)",FALSE,0.16900317068211734
978,248,5,-79.6065562657197,43.60757596930489,60,3,"[85,90)",TRUE,0.2390534340403974
2132,316,13,-79.59495757210534,43.61513413093053,40,43,"[85,90)",TRUE,0.21606338378041984
302,207,7,-79.05761111987522,43.61404722495936,30,91,"[100,)",TRUE,0.16900317068211734
978,392,24,-79.21719336948591,43.64640778447502,40,71,"[35,40)",FALSE,0.13554216166958213
2132,387,4,-79.03864228271414,43.762926457822324,50,39,"[100,)",FALSE,0.29900998231023546
2132,338,10,-79.6455709961243,43.67143786861561,60,21,"[35,40)",FALSE,0.14983852771110834
302,387,5,-79.49084303992568,43.61150864427909,60,29,"[85,90)",TRUE,0.2390534340403974
23,317,7,-79.53651474902873,43.72969951033592,50,14,"[25,30)",FALSE,0.16900317068211734
2622,21,23,-79.5833873458323,43.776004009461026,30,51,"[70,75)",TRUE,0.20431941663846373
416,243,12,-79.3100679664407,43.78599791224114,60,28,"[80,85)",FALSE,0.23205783595331012
978,376,18,-79.59863716567634,43.74358913670294,40,40,"[85,90)",FALSE,0.2735045649576932
66,362,9,-79.19338421364083,43.61078448495828,40,65,"[75,80)",FALSE,0.2898721339181065
